WOJ;POW;GMI;RODZ_GMI;SYM;SYM_UL;CECHA;NAZWA_1;NAZWA_2;STAN_NA
12;61;01;1;0950463;16804;ul.;Podłącze;;2021-11-27
12;61;01;1;0950463;16808;ul.;Podłęska;;2021-11-27
12;61;01;1;0950463;16813;ul.;Podłużna;;2021-11-27
12;61;01;1;0950463;16816;ul.;Podmiejska;;2021-11-27
12;61;01;1;0950463;16821;ul.;Podmiłów;;2021-11-27
12;61;01;1;0950463;16824;ul.;Podmokła;;2021-11-27
12;61;01;1;0950463;16833;ul.;Podole;;2021-11-27
12;61;01;1;0950463;16845;ul.;Podrzecze;;2021-11-27
12;61;01;1;0950463;16853;ul.;Podskale;;2021-11-27
12;61;01;1;0950463;16857;ul.;Podstawie;;2021-11-27
12;61;01;1;0950463;16874;ul.;Podwale;;2021-11-27
12;61;01;1;0950463;16890;ul.;Podwórkowa;;2021-11-27
12;61;01;1;0950463;16894;ul.;Podzamcze;;2021-11-27
12;61;01;1;0950463;16897;ul.;Poetów;;2021-11-27
12;61;01;1;0950463;16900;ul.;Pogodna;;2021-11-27
12;61;01;1;0950463;29926;ul.;Pokrzywki;Gustawa;2021-11-27
12;61;01;1;0950463;33059;ul.;Pokutyńskiego;Filipa;2021-11-27
12;61;01;1;0950463;16961;ul.;Pola;Wincentego;2021-11-27
12;61;01;1;0950463;16979;ul.;Polarna;;2021-11-27
12;61;01;1;0950463;26784;ul.;Poległych w Krzesławicach;;2021-11-27
12;61;01;1;0950463;16989;ul.;Poleska;;2021-11-27
12;61;01;1;0950463;17011;ul.;Polna;;2021-11-27
12;61;01;1;0950463;17016;ul.;Polnych Kwiatów;;2021-11-27
12;61;01;1;0950463;17025;ul.;Polonijna;;2021-11-27
12;61;01;1;0950463;34454;ul.;Polskich;Braci;2021-11-27
12;61;01;1;0950463;17039;ul.;Polskiego Czerwonego Krzyża;;2021-11-27
12;61;01;1;0950463;37372;ul.;Połomskiego;Tadeusza;2021-11-27
12;61;01;1;0950463;17088;ul.;Pomorska;;2021-11-27
12;61;01;1;0950463;29618;ul.;Pomykany;;2021-11-27
12;61;01;1;0950463;17116;ul.;Poniatowskiego;Stanisława Augusta;2021-11-27
12;61;01;1;0950463;17118;ul.;Poniedziałkowy Dół;;2021-11-27
12;61;01;1;0950463;17135;ul.;Popiela;Karola;2021-11-27
12;61;01;1;0950463;17139;ul.;Popielidów;;2021-11-27
12;61;01;1;0950463;17140;ul.;Popielnik;;2021-11-27
12;61;01;1;0950463;17149;ul.;Popiełuszki;ks. Jerzego;2021-11-27
12;61;01;1;0950463;17165;ul.;Popławskiego;Wacława;2021-11-27
12;61;01;1;0950463;17171;ul.;Poprzeczna;;2021-11-27
12;61;01;1;0950463;17193;ul.;Porazińskiej;Janiny;2021-11-27
12;61;01;1;0950463;17202;ul.;Poręba;;2021-11-27
12;61;01;1;0950463;17210;ul.;Porfirowa;;2021-11-27
12;61;01;1;0950463;17211;ul.;Poronińska;;2021-11-27
12;61;01;1;0950463;17214;ul.;Port Solny;;2021-11-27
12;61;01;1;0950463;17217;ul.;Portowa;;2021-11-27
12;61;01;1;0950463;17225;ul.;Porzecze;;2021-11-27
12;61;01;1;0950463;17226;ul.;Porzeczkowa;;2021-11-27
12;61;01;1;0950463;17234;ul.;Poselska;;2021-11-27
12;61;01;1;0950463;17271;ul.;Potebni;Andrzeja;2021-11-27
12;61;01;1;0950463;29546;ul.;Potockiego;Stanisława Kostki;2021-11-27
12;61;01;1;0950463;17289;ul.;Potoczek;;2021-11-27
12;61;01;1;0950463;17300;ul.;Potrzask;;2021-11-27
12;61;01;1;0950463;17303;ul.;Potrzebowskiego;Jerzego;2021-11-27
12;61;01;1;0950463;17311;ul.;Poturalskiego;Władysława;2021-11-27
12;61;01;1;0950463;17321;ul.;Powały z Taczewa;;2021-11-27
12;61;01;1;0950463;17324;ul.;Powiatowa;;2021-11-27
12;61;01;1;0950463;17327;ul.;Powiśle;;2021-11-27
12;61;01;1;0950463;17329;ul.;Powojowa;;2021-11-27
12;61;01;1;0950463;17334;ul.;Powroźnicza;;2021-11-27
12;61;01;1;0950463;17338;ul.;Powstania Listopadowego;;2021-11-27
12;61;01;1;0950463;17340;ul.;Powstania Styczniowego;;2021-11-27
12;61;01;1;0950463;17354;ul.;Powstańców;;2021-11-27
12;61;01;1;0950463;17377;ul.;Powstańców Wielkopolskich;;2021-11-27
12;61;01;1;0950463;17390;ul.;Poziomkowa;;2021-11-27
12;61;01;1;0950463;17394;ul.;Poznańska;;2021-11-27
12;61;01;1;0950463;17415;ul.;Półkole;;2021-11-27
12;61;01;1;0950463;17418;ul.;Półłanki;;2021-11-27
12;61;01;1;0950463;17421;ul.;Północna;;2021-11-27
12;61;01;1;0950463;32698;ul.;Prandoty;;2021-11-27
12;61;01;1;0950463;17442;ul.;Praska;;2021-11-27
12;61;01;1;0950463;17459;ul.;Prawocheńskiego;Romana;2021-11-27
12;61;01;1;0950463;17461;ul.;Prażmowskiego;Adama;2021-11-27
12;61;01;1;0950463;17466;ul.;Prądnicka;;2021-11-27
12;61;01;1;0950463;17474;ul.;Prądzyńskiego;gen. Ignacego;2021-11-27
12;61;01;1;0950463;17497;ul.;Prochowa;;2021-11-27
12;61;01;1;0950463;17514;ul.;Prokocimska;;2021-11-27
12;61;01;1;0950463;17533;ul.;Promienistych;;2021-11-27
12;61;01;1;0950463;17534;ul.;Promienna;;2021-11-27
12;61;01;1;0950463;17538;ul.;Promowa;;2021-11-27
12;61;01;1;0950463;52999;ul.;Pronaszków;Zbigniewa i Andrzeja;2021-11-27
12;61;01;1;0950463;28292;ul.;Pronia;Stanisława;2021-11-27
12;61;01;1;0950463;17547;ul.;Prosta;;2021-11-27
12;61;01;1;0950463;17552;ul.;Proszowicka;;2021-11-27
12;61;01;1;0950463;17565;ul.;Próchnika;Adama;2021-11-27
12;61;01;1;0950463;17577;ul.;Prusa;Bolesława;2021-11-27
12;61;01;1;0950463;17587;ul.;Pruska;;2021-11-27
12;61;01;1;0950463;17598;ul.;Pruszyńskiego;Ksawerego;2021-11-27
12;61;01;1;0950463;29003;ul.;Prylińskiego;Tomasza;2021-11-27
12;61;01;1;0950463;17611;ul.;Prystora;Aleksandra;2021-11-27
12;61;01;1;0950463;28527;ul.;Przebindowskiego;Zdzisława;2021-11-27
12;61;01;1;0950463;17631;ul.;Przebiśniegów;;2021-11-27
12;61;01;1;0950463;17643;ul.;Przecinek;;2021-11-27
12;61;01;1;0950463;17688;ul.;Przedwiośnie;;2021-11-27
12;61;01;1;0950463;17692;ul.;Przegon;;2021-11-27
12;61;01;1;0950463;17694;ul.;Przegorzalska;;2021-11-27
12;61;01;1;0950463;17706;ul.;Przekątna;;2021-11-27
12;61;01;1;0950463;17721;ul.;Przełazek;;2021-11-27
12;61;01;1;0950463;17722;ul.;Przełęcz;;2021-11-27
12;61;01;1;0950463;17725;ul.;Przełom;;2021-11-27
12;61;01;1;0950463;17729;ul.;Przemiarki;;2021-11-27
12;61;01;1;0950463;17735;ul.;Przemyska;;2021-11-27
12;61;01;1;0950463;17740;ul.;Przemysława II;;2021-11-27
12;61;01;1;0950463;17742;ul.;Przemysłowa;;2021-11-27
12;61;01;1;0950463;17748;ul.;Przepiórcza;;2021-11-27
12;61;01;1;0950463;17763;ul.;Przeskok;;2021-11-27
12;61;01;1;0950463;17767;ul.;Przesmyk;;2021-11-27
12;61;01;1;0950463;17776;ul.;Przewiewna;;2021-11-27
12;61;01;1;0950463;17789;ul.;Przewóz;;2021-11-27
12;61;01;1;0950463;17810;ul.;Przy Cegielni;;2021-11-27
12;61;01;1;0950463;17824;ul.;Przy Kuźni;;2021-11-27
12;61;01;1;0950463;33049;ul.;Przy Młynówce;;2021-11-27
12;61;01;1;0950463;17830;ul.;Przy Moście;;2021-11-27
12;61;01;1;0950463;17837;ul.;Przy Rondzie;;2021-11-27
12;61;01;1;0950463;17848;ul.;Przy Torze;;2021-11-27
12;61;01;1;0950463;17866;ul.;Przybosia;Juliana;2021-11-27
12;61;01;1;0950463;17892;ul.;Przybyszewskiego;Stanisława;2021-11-27
12;61;01;1;0950463;48383;ul.;Przyjaźni Polsko-Węgierskiej;;2021-11-27
12;61;01;1;0950463;17933;ul.;Przyjemna;;2021-11-27
12;61;01;1;0950463;17944;ul.;Przykopy;;2021-11-27
12;61;01;1;0950463;17947;ul.;Przylasek;;2021-11-27
12;61;01;1;0950463;27805;ul.;Przylaszczki;;2021-11-27
12;61;01;1;0950463;17963;ul.;Przymiarki;;2021-11-27
12;61;01;1;0950463;17973;ul.;Przyrodnicza;;2021-11-27
12;61;01;1;0950463;18000;ul.;Przyszłości;;2021-11-27
12;61;01;1;0950463;40038;ul.;Przyzby;Jana Kantego;2021-11-27
12;61;01;1;0950463;18039;ul.;Pszczelna;;2021-11-27
12;61;01;1;0950463;18049;ul.;Pszenna;;2021-11-27
12;61;01;1;0950463;29007;ul.;Pszona;Mieczysława;2021-11-27
12;61;01;1;0950463;29927;ul.;Ptaka;Franciszka;2021-11-27
12;61;01;1;0950463;18056;ul.;Ptasia;;2021-11-27
12;61;01;1;0950463;18059;ul.;Ptaszyckiego;Tadeusza;2021-11-27
12;61;01;1;0950463;18075;ul.;Puchalskiego;Włodzimierza;2021-11-27
12;61;01;1;0950463;18099;ul.;Pułaskiego;Kazimierza;2021-11-27
12;61;01;1;0950463;18160;ul.;Pułku Ułanów;8;2021-11-27
12;61;01;1;0950463;18184;ul.;Pustelnia;;2021-11-27
12;61;01;1;0950463;18197;ul.;Pustynna;;2021-11-27
12;61;01;1;0950463;18204;ul.;Puszczyków;;2021-11-27
12;61;01;1;0950463;18206;ul.;Puszkarska;;2021-11-27
12;61;01;1;0950463;18220;ul.;Pużaka;Kazimierza;2021-11-27
12;61;01;1;0950463;18221;ul.;Pychowicka;;2021-11-27
12;61;01;1;0950463;28978;ul.;Pyjasa;Stanisława;2021-11-27
12;61;01;1;0950463;18224;ul.;Pylna;;2021-11-27
12;61;01;1;0950463;18231;ul.;Pysocice;;2021-11-27
12;61;01;1;0950463;18232;ul.;Pysońce;;2021-11-27
12;61;01;1;0950463;18236;ul.;Pytlasińskiego;Władysława;2021-11-27
12;61;01;1;0950463;18246;ul.;Rabczańska;;2021-11-27
12;61;01;1;0950463;18255;ul.;Rabsztyńska;;2021-11-27
12;61;01;1;0950463;18263;ul.;Raciborska;;2021-11-27
12;61;01;1;0950463;18265;ul.;Raciborskiego;Mariana;2021-11-27
12;61;01;1;0950463;18273;ul.;Racławicka;;2021-11-27
12;61;01;1;0950463;18278;ul.;Raczkiewicza;Władysława;2021-11-27
12;61;01;1;0950463;18303;ul.;Radłowa;;2021-11-27
12;61;01;1;0950463;18307;ul.;Radnickiego;Zygmunta;2021-11-27
12;61;01;1;0950463;18316;ul.;Radomska;;2021-11-27
12;61;01;1;0950463;18322;ul.;Radosna;;2021-11-27
12;61;01;1;0950463;18342;ul.;Radwańskiego;Feliksa;2021-11-27
12;61;01;1;0950463;52423;ul.;Radzikowskiego;Eliasza;2021-11-27
12;61;01;1;0950463;18368;ul.;Radziwiłłowska;;2021-11-27
12;61;01;1;0950463;00730;ul.;Radziwiłłówny;Barbary;2021-11-27
12;61;01;1;0950463;18403;ul.;Rajska;;2021-11-27
12;61;01;1;0950463;18426;ul.;Rakowicka;;2021-11-27
12;61;01;1;0950463;18434;ul.;Rakuś;;2021-11-27
12;61;01;1;0950463;18476;ul.;Ratajska;;2021-11-27
12;61;01;1;0950463;18479;ul.;Ratajskiego;Cyryla;2021-11-27
12;61;01;1;0950463;18510;ul.;Rączna;;2021-11-27
12;61;01;1;0950463;18512;ul.;Rdzawa;;2021-11-27
12;61;01;1;0950463;18521;ul.;Redemptorystów;;2021-11-27
12;61;01;1;0950463;18524;ul.;Reduta;;2021-11-27
12;61;01;1;0950463;18541;ul.;Reformacka;;2021-11-27
12;61;01;1;0950463;18565;ul.;Reja;Mikołaja;2021-11-27
12;61;01;1;0950463;18575;ul.;Rejtana;Tadeusza;2021-11-27
12;61;01;1;0950463;28986;ul.;Republiki Korczakowskiej;;2021-11-27
12;61;01;1;0950463;18630;ul.;Retoryka;;2021-11-27
12;61;01;1;0950463;18642;ul.;Reymana;Henryka;2021-11-27
12;61;01;1;0950463;18648;ul.;Reymonta;Władysława;2021-11-27
12;61;01;1;0950463;18654;ul.;Rezedowa;;2021-11-27
12;61;01;1;0950463;18667;ul.;Rędzina;;2021-11-27
12;61;01;1;0950463;18674;ul.;Rękawka;;2021-11-27
12;61;01;1;0950463;32094;ul.;Ripperów;Wilhelma i Jana;2021-11-27
12;61;01;1;0950463;18692;ul.;Robla;Jana Zygmunta;2021-11-27
12;61;01;1;0950463;18695;ul.;Robotnicza;;2021-11-27
12;61;01;1;0950463;18709;ul.;Rodakowskiego;Henryka;2021-11-27
12;61;01;1;0950463;18725;ul.;Rodzinna;;2021-11-27
12;61;01;1;0950463;29940;ul.;Rodziny Jędów;;2021-11-27
12;61;01;1;0950463;18751;ul.;Rogalskiego;Tadeusza;2021-11-27
12;61;01;1;0950463;18753;ul.;Rogatka;;2021-11-27
12;61;01;1;0950463;18778;ul.;Rogozińskiego;Stefana;2021-11-27
12;61;01;1;0950463;18788;ul.;Roi;gen. Bolesława;2021-11-27
12;61;01;1;0950463;18799;ul.;Rokitniańska;;2021-11-27
12;61;01;1;0950463;26781;ul.;Rokosza;Stanisława;2021-11-27
12;61;01;1;0950463;18818;ul.;Rollego;Karola;2021-11-27
12;61;01;1;0950463;18819;ul.;Rolna;;2021-11-27
12;61;01;1;0950463;18821;ul.;Rolnicza;;2021-11-27
12;61;01;1;0950463;18829;ul.;Romanowicza;Tadeusza;2021-11-27
12;61;01;1;0950463;18846;ul.;Romera;Eugeniusza;2021-11-27
12;61;01;1;0950463;52893;rondo;Rondo 308 Dywizjonu;;2021-11-27
12;61;01;1;0950463;52993;rondo;Rondo Andrzeja Pamuły;;2021-11-27
12;61;01;1;0950463;53057;rondo;Rondo Antoniego Matecznego;;2021-11-27
12;61;01;1;0950463;52894;rondo;Rondo Czyżyńskie;;2021-11-27
12;61;01;1;0950463;43502;rondo;Rondo gen. Stanisława Maczka;;2021-11-27
12;61;01;1;0950463;50202;rondo;Rondo Grunwaldzkie;;2021-11-27
12;61;01;1;0950463;53035;rondo;Rondo Grzegórzeckie;;2021-11-27
12;61;01;1;0950463;56296;rondo;Rondo Herberta Hoovera;;2021-11-27
12;61;01;1;0950463;52895;rondo;Rondo Hipokratesa;;2021-11-27
12;61;01;1;0950463;46473;rondo;Rondo im. "Żołnierzy Wyklętych";;2021-11-27
12;61;01;1;0950463;57952;rondo;Rondo Janusza Kurtyki;;2021-11-27
12;61;01;1;0950463;52896;rondo;Rondo Kocmyrzowskie Księdza Józefa Gorzelanego;;2021-11-27
12;61;01;1;0950463;56295;rondo;Rondo Krzysztofa Kozłowskiego;;2021-11-27
12;61;01;1;0950463;53036;rondo;Rondo Mogilskie;;2021-11-27
12;61;01;1;0950463;41146;rondo;Rondo Ofiar Katynia;;2021-11-27
12;61;01;1;0950463;27666;rondo;Rondo Polsad;;2021-11-27
12;61;01;1;0950463;57950;rondo;Rondo Republiki Słowackiej;;2021-11-27
12;61;01;1;0950463;52115;rondo;Rondo Stanisława Barei;;2021-11-27
12;61;01;1;0950463;54726;rondo;Rondo Stanisława Pagaczewskiego;;2021-11-27
12;61;01;1;0950463;29937;ul.;Rosista;;2021-11-27
12;61;01;1;0950463;18884;ul.;Rostafińskiego;Józefa;2021-11-27
12;61;01;1;0950463;41447;ul.;Rostworowskiego;Stanisława;2021-11-27
12;61;01;1;0950463;18922;ul.;Rowida;Henryka;2021-11-27
12;61;01;1;0950463;18940;ul.;Rozdroże;;2021-11-27
12;61;01;1;0950463;18955;ul.;Rozmarynowa;;2021-11-27
12;61;01;1;0950463;18957;ul.;Rozrywka;;2021-11-27
12;61;01;1;0950463;52998;ul.;Rożena;Władysława;2021-11-27
12;61;01;1;0950463;18985;ul.;Równa;;2021-11-27
12;61;01;1;0950463;19000;ul.;Różana;;2021-11-27
12;61;01;1;0950463;19021;ul.;Różyckiego;Ludomira;2021-11-27
12;61;01;1;0950463;19041;ul.;Ruciana;;2021-11-27
12;61;01;1;0950463;19044;ul.;Ruczaj;;2021-11-27
12;61;01;1;0950463;19063;ul.;Rudni;;2021-11-27
12;61;01;1;0950463;19094;ul.;Rumiankowa;;2021-11-27
12;61;01;1;0950463;19110;ul.;Rusałek;;2021-11-27
12;61;01;1;0950463;19113;ul.;Rusiecka;;2021-11-27
12;61;01;1;0950463;19127;ul.;Rusznikarska;;2021-11-27
12;61;01;1;0950463;52832;ul.;Rusznikarska - Deptak;;2021-11-27
12;61;01;1;0950463;19136;ul.;Rutkowskiego;Maksymiliana;2021-11-27
12;61;01;1;0950463;19150;ul.;Rybaki;;2021-11-27
12;61;01;1;0950463;19155;ul.;Rybałtowska;;2021-11-27
12;61;01;1;0950463;19164;ul.;Rybianka;;2021-11-27
12;61;01;1;0950463;19175;ul.;Rybitwy;;2021-11-27
12;61;01;1;0950463;19178;ul.;Rybna;;2021-11-27
12;61;01;1;0950463;19186;ul.;Rycerska;;2021-11-27
12;61;01;1;0950463;19208;ul.;Rydla;Lucjana;2021-11-27
12;61;01;1;0950463;19210;ul.;Rydlówka;;2021-11-27
12;61;01;1;0950463;19216;ul.;Rydygiera;Ludwika;2021-11-27
12;61;01;1;0950463;19221;ul.;Rydza-Śmigłego;Edwarda;2021-11-27
12;61;01;1;0950463;19230;ul.;Rygiera;Teodora;2021-11-27
12;61;01;1;0950463;19235;ul.;Rylskiego;Maksyma;2021-11-27
12;61;01;1;0950463;19237;ul.;Rymanowska;;2021-11-27
12;61;01;1;0950463;19242;ul.;Rymarska;;2021-11-27
12;61;01;1;0950463;52995;rynek;Rynek Dębnicki;;2021-11-27
12;61;01;1;0950463;52996;rynek;Rynek Fałęcki;;2021-11-27
12;61;01;1;0950463;38504;rynek;Rynek Główny;;2021-11-27
12;61;01;1;0950463;53131;rynek;Rynek Kleparski;;2021-11-27
12;61;01;1;0950463;52997;rynek;Rynek Podgórski;;2021-11-27
12;61;01;1;0950463;19294;ul.;Rysi Stok;;2021-11-27
12;61;01;1;0950463;19296;ul.;Rysiewicza;Adama;2021-11-27
12;61;01;1;0950463;19307;ul.;Rytownicza;;2021-11-27
12;61;01;1;0950463;19317;ul.;Rzebika;Józefa;2021-11-27
12;61;01;1;0950463;19326;ul.;Rzeczna;;2021-11-27
12;61;01;1;0950463;19335;ul.;Rzemieślnicza;;2021-11-27
12;61;01;1;0950463;19339;ul.;Rzepakowa;;2021-11-27
12;61;01;1;0950463;19343;ul.;Rzepichy;;2021-11-27
12;61;01;1;0950463;19351;ul.;Rzeszowska;;2021-11-27
12;61;01;1;0950463;19361;ul.;Rzeźbiarzy;;2021-11-27
12;61;01;1;0950463;19366;ul.;Rzeźnicza;;2021-11-27
12;61;01;1;0950463;19387;ul.;Rżącka;;2021-11-27
12;61;01;1;0950463;19390;ul.;Sabały;Jana;2021-11-27
12;61;01;1;0950463;19396;ul.;Sacharowa;Andrieja;2021-11-27
12;61;01;1;0950463;19399;ul.;Sadka;;2021-11-27
12;61;01;1;0950463;19404;ul.;Sadowa;;2021-11-27
12;61;01;1;0950463;19421;ul.;Sadzawki;;2021-11-27
12;61;01;1;0950463;34367;ul.;Sajakówka;;2021-11-27
12;61;01;1;0950463;19433;ul.;Salezjańska;;2021-11-27
12;61;01;1;0950463;19445;ul.;Salwatorska;;2021-11-27
12;61;01;1;0950463;30665;ul.;Salwińskiego;Opata;2021-11-27
12;61;01;1;0950463;19472;ul.;Samorządowa;;2021-11-27
12;61;01;1;0950463;19474;ul.;Samostrzelnika;Stanisława;2021-11-27
12;61;01;1;0950463;19479;ul.;Samozwaniec;Magdaleny;2021-11-27
12;61;01;1;0950463;19488;ul.;Sanatoryjna;;2021-11-27
12;61;01;1;0950463;19491;ul.;Sandomierska;;2021-11-27
12;61;01;1;0950463;19502;ul.;Sanocka;;2021-11-27
12;61;01;1;0950463;19505;ul.;Sapalskiego;Franciszka;2021-11-27
12;61;01;1;0950463;19506;ul.;Saperów;;2021-11-27
12;61;01;1;0950463;52837;ul.;Sapiehy;Księdza Kardynała Adama Stefana;2021-11-27
12;61;01;1;0950463;19526;ul.;Sarego;Józefa;2021-11-27
12;61;01;1;0950463;19532;ul.;Sarmacka;;2021-11-27
12;61;01;1;0950463;19537;ul.;Sarnie Uroczysko;;2021-11-27
12;61;01;1;0950463;19547;ul.;Sasanek;;2021-11-27
12;61;01;1;0950463;19551;ul.;Saska;;2021-11-27
12;61;01;1;0950463;19546;ul.;Sas-Zubrzyckiego;Jana;2021-11-27
12;61;01;1;0950463;19561;ul.;Sawickiego;Jana;2021-11-27
12;61;01;1;0950463;19567;ul.;Sawiczewskich;Józefa i Floriana;2021-11-27
12;61;01;1;0950463;36712;ul.;Sawy-Calińskiego;Józefa;2021-11-27
12;61;01;1;0950463;19581;ul.;Sądowa;;2021-11-27
12;61;01;1;0950463;19585;ul.;Sąsiedzka;;2021-11-27
12;61;01;1;0950463;01993;ul.;Schindlerów;Braci;2021-11-27
12;61;01;1;0950463;33382;ul.;Schönborna;Bronisława;2021-11-27
12;61;01;1;0950463;19620;ul.;Schulza;Brunona;2021-11-27
12;61;01;1;0950463;19625;ul.;Schweitzera;Alberta;2021-11-27
12;61;01;1;0950463;19629;ul.;Sczanieckiej;Emilii;2021-11-27
12;61;01;1;0950463;19633;ul.;Sebastiana;św.;2021-11-27
12;61;01;1;0950463;41905;ul.;Seiferta;Zbigniewa;2021-11-27
12;61;01;1;0950463;19670;ul.;Semperitowców;;2021-11-27
12;61;01;1;0950463;19674;ul.;Sempołowskiej;Stefanii;2021-11-27
12;61;01;1;0950463;19676;ul.;Senacka;;2021-11-27
12;61;01;1;0950463;19677;ul.;Senatorska;;2021-11-27
12;61;01;1;0950463;42956;ul.;Sendzimira;Tadeusza;2021-11-27
12;61;01;1;0950463;28308;ul.;Seniorów Lotnictwa;;2021-11-27
12;61;01;1;0950463;19691;ul.;Serbska;;2021-11-27
12;61;01;1;0950463;52833;ul.;Sewera;;2021-11-27
12;61;01;1;0950463;19715;ul.;Seweryna;prof. Tadeusza;2021-11-27
12;61;01;1;0950463;19734;ul.;Sępia;;2021-11-27
12;61;01;1;0950463;19745;ul.;Siarczana;;2021-11-27
12;61;01;1;0950463;19746;ul.;Siarczanogórska;;2021-11-27
12;61;01;1;0950463;19747;ul.;Siarczki;;2021-11-27
12;61;01;1;0950463;19758;ul.;Sidzińska;;2021-11-27
12;61;01;1;0950463;19772;ul.;Siedleckiego;Michała;2021-11-27
12;61;01;1;0950463;52941;ul.;Siedliskiej;Błogosławionej Franciszki;2021-11-27
12;61;01;1;0950463;19790;ul.;Siejówka;;2021-11-27
12;61;01;1;0950463;19802;ul.;Sielska;;2021-11-27
12;61;01;1;0950463;19803;ul.;Siemaszki;ks. Kazimierza;2021-11-27
12;61;01;1;0950463;19810;ul.;Siemienowicza;Kazimierza;2021-11-27
12;61;01;1;0950463;19813;ul.;Siemieńskiego;Lucjana;2021-11-27
12;61;01;1;0950463;19816;ul.;Siemiradzkiego;Henryka;2021-11-27
12;61;01;1;0950463;19819;ul.;Siemomysła;;2021-11-27
12;61;01;1;0950463;19834;ul.;Sienkiewicza;Henryka;2021-11-27
12;61;01;1;0950463;19836;ul.;Sienna;;2021-11-27
12;61;01;1;0950463;19862;ul.;Sieroszewskiego;Wacława;2021-11-27
12;61;01;1;0950463;19881;ul.;Sierpnia;6;2021-11-27
12;61;01;1;0950463;19885;ul.;Sierpowa;;2021-11-27
12;61;01;1;0950463;19891;ul.;Siewna;;2021-11-27
12;61;01;1;0950463;19897;ul.;Sikorki;;2021-11-27
12;61;01;1;0950463;19932;ul.;Siostrzana;;2021-11-27
12;61;01;1;0950463;19946;ul.;Sitowiny;;2021-11-27
12;61;01;1;0950463;19956;ul.;Siwka;;2021-11-27
12;61;01;1;0950463;19964;ul.;Skalica;;2021-11-27
12;61;01;1;0950463;19969;ul.;Skalna;;2021-11-27
12;61;01;1;0950463;19982;ul.;Skałeczna;;2021-11-27
12;61;01;1;0950463;19994;ul.;Skarbińskiego;Stanisława;2021-11-27
12;61;01;1;0950463;20003;ul.;Skarbowa;;2021-11-27
12;61;01;1;0950463;20010;ul.;Skargi;ks. Piotra;2021-11-27
12;61;01;1;0950463;20027;ul.;Skarżyńskiego;Stanisława;2021-11-27
12;61;01;1;0950463;20033;ul.;Skawińska;;2021-11-27
12;61;01;1;0950463;20043;ul.;Skibowa;;2021-11-27
12;61;01;1;0950463;20060;ul.;Składowa;;2021-11-27
12;61;01;1;0950463;20068;ul.;Skłodowskiej-Curie;Marii;2021-11-27
12;61;01;1;0950463;20075;ul.;Skoczylasa;Władysława;2021-11-27
12;61;01;1;0950463;20085;ul.;Skołczanka;;2021-11-27
12;61;01;1;0950463;20101;ul.;Skorupki;ks. Ignacego Jana;2021-11-27
12;61;01;1;0950463;20107;ul.;Skośna;;2021-11-27
12;61;01;1;0950463;20110;ul.;Skotnica;;2021-11-27
12;61;01;1;0950463;20112;ul.;Skotnicka;;2021-11-27
12;61;01;1;0950463;20119;ul.;Skowronia;;2021-11-27
12;61;01;1;0950463;20137;ul.;Skrajna;;2021-11-27
12;61;01;1;0950463;20138;ul.;Skręcona;;2021-11-27
12;61;01;1;0950463;20140;ul.;Skromna;;2021-11-27
12;61;01;1;0950463;20147;ul.;Skrzatów;;2021-11-27
12;61;01;1;0950463;20155;ul.;Skrzetuskiego;;2021-11-27
12;61;01;1;0950463;46101;skwer;Skwer 800-lecia Bieżanowa;;2021-11-27
12;61;01;1;0950463;54336;skwer;Skwer Aleksandra Biborskiego;;2021-11-27
12;61;01;1;0950463;54338;skwer;Skwer Andrzeja Wajdy;;2021-11-27
12;61;01;1;0950463;58560;skwer;Skwer bł. Hanny Chrzanowskiej;;2021-11-27
12;61;01;1;0950463;55526;skwer;Skwer Budowniczych Nowej Huty;;2021-11-27
12;61;01;1;0950463;57951;skwer;Skwer gen. Franciszka Ksawerego Latinika;;2021-11-27
12;61;01;1;0950463;53048;skwer;Skwer II Korpusu Polskich Sił Zbrojnych Na Zachodzie;;2021-11-27
12;61;01;1;0950463;53051;skwer;Skwer im.  Insurekcji Kościuszkowskiej;;2021-11-27
12;61;01;1;0950463;53052;skwer;Skwer im.  Więźniów Obozów Zagłady;;2021-11-27
12;61;01;1;0950463;53055;skwer;Skwer im. Bartolomeo Berrecciego;;2021-11-27
12;61;01;1;0950463;46527;skwer;Skwer im. Brora Hanssona;;2021-11-27
12;61;01;1;0950463;50615;skwer;Skwer im. Franciszka Stańca;;2021-11-27
12;61;01;1;0950463;51375;skwer;Skwer im. Franciszka Szeleźnika;;2021-11-27
12;61;01;1;0950463;53053;skwer;Skwer im. Generała  de Gaulle;;2021-11-27
12;61;01;1;0950463;47217;skwer;Skwer im. Generała Zygmunta Zielińskiego;;2021-11-27
12;61;01;1;0950463;46446;skwer;Skwer im. Jacka Woźniakowskiego;;2021-11-27
12;61;01;1;0950463;57924;skwer;Skwer im. Janiny Paradowskiej;;2021-11-27
12;61;01;1;0950463;53054;skwer;Skwer im. Mariana Eilego;;2021-11-27
12;61;01;1;0950463;51378;skwer;Skwer im. Studenckiego Komitetu Solidarności;;2021-11-27
12;61;01;1;0950463;51377;skwer;Skwer im. Szoty Rustawelego;;2021-11-27
12;61;01;1;0950463;55752;skwer;Skwer imienia Gustawa Holoubka;;2021-11-27
12;61;01;1;0950463;57750;skwer;Skwer Jacka Kuronia;;2021-11-27
12;61;01;1;0950463;57752;skwer;Skwer Jadwigi i Zygmunta Karłowskich;;2021-11-27
